Accession,Title,Technology,Taxonomy,Data Rows,Samples Count,Series Count,Contact,Release Date
GPL28650,"Immune Response Biomarker Profiling on ProtoArray™ Human Protein Microarrays V5.1 (HA20458)","spotted peptide or protein","Homo sapiens",23232,7,1,"Sujith K Joseph","Jun 09, 2020"
GPL28654,"Illumina HiSeq 4000 (Symbiodinium microadriaticum)","high-throughput sequencing","Symbiodinium microadriaticum",0,20,1,"GEO","Jun 09, 2020"
GPL28655,"Illumina MiSeq (Plasmodium yoelii)","high-throughput sequencing","Plasmodium yoelii",0,9,1,"GEO","Jun 09, 2020"
GPL28645,"Illumina HiSeq 2000 (Clarias macrocephalus)","high-throughput sequencing","Clarias macrocephalus",0,14,1,"GEO","Jun 08, 2020"
GPL28646,"Illumina NextSeq 500 (Streptococcus gordonii)","high-throughput sequencing","Streptococcus gordonii",0,9,1,"GEO","Jun 08, 2020"
GPL28647,"Illumina NextSeq 500 (Streptococcus gordonii; Streptococcus mutans)","high-throughput sequencing","Streptococcus gordonii;Streptococcus mutans",0,9,1,"GEO","Jun 08, 2020"
GPL28649,"Illumina HISeq 4000 (Mus musculus)","high-throughput sequencing","Mus musculus",0,0,0,"GEO","Jun 08, 2020"
GPL28644,"Illumina HiSeq 4000 (Klebsiella pneumoniae MGH 78578)","high-throughput sequencing","Klebsiella pneumoniae MGH 78578",0,8,2,"GEO","Jun 07, 2020"
GPL22766,"JCVI PFGRC Streptococcus gordonii 16K v1 array designed primarily based on strain Challis","spotted oligonucleotide","Streptococcus gordonii",16416,6,1,"M M Vickerman","Jun 06, 2020"
GPL28641,"Illumina NovaSeq 6000 (Acinetobacter baumannii)","high-throughput sequencing","Acinetobacter baumannii",0,15,3,"GEO","Jun 06, 2020"
GPL28643,"NextSeq 550 (Bacillus subtilis; Escherichia coli)","high-throughput sequencing","Bacillus subtilis;Escherichia coli",0,1,1,"GEO","Jun 06, 2020"
GPL28635,"[MoEx-1_0-st] Affymetrix Mouse Exon 1.0 ST Array [moex10st_Mm_ENTREZG, Version 21.0.0]","in situ oligonucleotide","Mus musculus",32264,15,1,"GEO admin","Jun 05, 2020"
GPL28636,"Illumina HiSeq 2500 (Meleagris gallopavo)","high-throughput sequencing","Meleagris gallopavo",0,7,1,"GEO","Jun 05, 2020"
GPL28637,"Illumina HiSeq 2500 (Deinococcus geothermalis DSM 11300)","high-throughput sequencing","Deinococcus geothermalis DSM 11300",0,4,1,"GEO","Jun 05, 2020"
GPL28639,"Illumina HiSeq 4000 (Thermococcus kodakarensis)","high-throughput sequencing","Thermococcus kodakarensis",0,6,1,"GEO","Jun 05, 2020"
GPL28630,"Ion Torrent S5 (Danio rerio)","high-throughput sequencing","Danio rerio",0,4,1,"GEO","Jun 04, 2020"
GPL28631,"Illumina HiSeq 2500 (Chlorocebus pygerythrus)","high-throughput sequencing","Chlorocebus pygerythrus",0,18,2,"GEO","Jun 04, 2020"
GPL28632,"Illumina HiSeq 2500 (Erythrocebus patas)","high-throughput sequencing","Erythrocebus patas",0,18,2,"GEO","Jun 04, 2020"
GPL28622,"Illumina NovaSeq 6000 (Sinorhizobium meliloti)","high-throughput sequencing","Sinorhizobium meliloti",0,58,1,"GEO","Jun 03, 2020"
GPL28623,"Illumina HiSeq 2000 (Paeonia lactiflora)","high-throughput sequencing","Paeonia lactiflora",0,17,3,"GEO","Jun 03, 2020"
GPL28624,"Illumina HiSeq 2500 (Novosphingobium aromaticivorans)","high-throughput sequencing","Novosphingobium aromaticivorans",0,12,1,"GEO","Jun 03, 2020"
GPL28625,"Illumina HiSeq 4000 (Mus musculus; Streptococcus pneumoniae)","high-throughput sequencing","Mus musculus;Streptococcus pneumoniae",0,27,1,"GEO","Jun 03, 2020"
GPL28629,"Illumina NovaSeq 6000 (Mustela putorius furo)","high-throughput sequencing","Mustela putorius furo",0,121,4,"GEO","Jun 03, 2020"
GPL26936,"NanoString PanCancer Immune Profiling Panel","other","Homo sapiens",784,505,5,"Sergio Rutella","Jun 02, 2020"
GPL28480,"Agilent-086007 EfaecalisDD14_V2","in situ oligonucleotide","Enterococcus faecalis",15744,6,1,"Anca Lucau-Danila","Jun 02, 2020"
GPL27768,"[RAE230A] Affymetrix Rat Expression Set 230 [CDF: Brainarray Entrez Gene version 19.0]","in situ oligonucleotide","Rattus norvegicus",10019,24,3,"Megan Hastings Hagenauer","Jun 02, 2020"
GPL28616,"Illumina HiSeq 2500 (Aliivibrio fischeri)","high-throughput sequencing","Aliivibrio fischeri",0,6,1,"GEO","Jun 02, 2020"
GPL28617,"Illumina HiSeq 4000 (Chlorocebus pygerythrus)","high-throughput sequencing","Chlorocebus pygerythrus",0,12,2,"GEO","Jun 02, 2020"
GPL28618,"NextSeq 550 (Trametes versicolor)","high-throughput sequencing","Trametes versicolor",0,15,1,"GEO","Jun 02, 2020"
GPL28619,"NextSeq 550 (Gelatoporia subvermispora)","high-throughput sequencing","Gelatoporia subvermispora",0,15,1,"GEO","Jun 02, 2020"
GPL28620,"Illumina HiSeq 4000 (Dermacentor marginatus)","high-throughput sequencing","Dermacentor marginatus",0,9,1,"GEO","Jun 02, 2020"
GPL28621,"Illumina NovaSeq 6000 (Sparus aurata)","high-throughput sequencing","Sparus aurata",0,9,1,"GEO","Jun 02, 2020"
GPL23614,"Streptomyces_coelicolor_M145OA_NimbleGen 12×135k array","in situ oligonucleotide","Streptomyces coelicolor",7730,7,1,"Keqian Yang","Jun 01, 2020"
GPL27952,"Agilent-022828 090204MR-1GE (Feature nuumber version)","in situ oligonucleotide","Shewanella oneidensis MR-1",15744,16,3,"Atsushi Kouzuma","Jun 01, 2020"
GPL28485,"Genentech glioblastoma custom panel GBM_GNE_C1954 [Gene symbol version]","other","Homo sapiens",786,802,3,"Radia Johnson","Jun 01, 2020"
GPL28542,"NanoString annotated glioblastoma custom panel GBM_GNE_V2_C2296","other","Homo sapiens",814,277,3,"Radia Johnson","Jun 01, 2020"
GPL28606,"Illumina NovaSeq 6000 (Serratia sp. ATCC 39006)","high-throughput sequencing","Serratia sp. ATCC 39006",0,6,1,"GEO","Jun 01, 2020"
GPL28608,"Illumina HiSeq 2000 (Teleogryllus oceanicus)","high-throughput sequencing","Teleogryllus oceanicus",0,18,1,"GEO","Jun 01, 2020"
GPL28609,"Illumina HiSeq 4000 (Oryza meridionalis)","high-throughput sequencing","Oryza meridionalis",0,6,1,"GEO","Jun 01, 2020"
GPL28610,"Illumina HiSeq 4000 (Oryza sativa Japonica Group x Oryza meridionalis)","high-throughput sequencing","Oryza sativa Japonica Group x Oryza meridionalis",0,6,1,"GEO","Jun 01, 2020"
GPL28611,"Illumina HiSeq 4000 (Pseudomonas fluorescens SBW25)","high-throughput sequencing","Pseudomonas fluorescens SBW25",0,30,1,"GEO","Jun 01, 2020"
GPL28602,"Illumina HiSeq 1500 (Mirounga angustirostris)","high-throughput sequencing","Mirounga angustirostris",0,8,1,"GEO","May 31, 2020"
GPL28604,"HiSeq X Ten (Pseudomonas aeruginosa PAO1)","high-throughput sequencing","Pseudomonas aeruginosa PAO1",0,934,3,"GEO","May 31, 2020"
GPL28605,"BGISEQ-500 (Pseudomonas aeruginosa PAO1)","high-throughput sequencing","Pseudomonas aeruginosa PAO1",0,20,1,"GEO","May 31, 2020"
GPL28600,"Illumina NovaSeq 6000 (Meyerozyma guilliermondii ATCC 6260)","high-throughput sequencing","Meyerozyma guilliermondii ATCC 6260",0,3,1,"GEO","May 30, 2020"
GPL28601,"Illumina NovaSeq 6000 (Meyerozyma guilliermondii ATCC 6260; Mus musculus)","high-throughput sequencing","Meyerozyma guilliermondii ATCC 6260;Mus musculus",0,3,1,"GEO","May 30, 2020"
GPL28598,"Illumina NextSeq 500 (Aspergillus nidulans)","high-throughput sequencing","Aspergillus nidulans",0,36,3,"GEO","May 29, 2020"
GPL28599,"GridION (Mus musculus)","high-throughput sequencing","Mus musculus",0,5,3,"GEO","May 29, 2020"
GPL28581,"nCounter® PanCancer Mouse Pathways Panel","other","Mus musculus",784,28,4,"Won Fen Wong","May 28, 2020"
GPL28591,"Illumina HiSeq 2500 (Methanosarcina mazei Go1)","high-throughput sequencing","Methanosarcina mazei Go1",0,4,1,"GEO","May 28, 2020"
GPL28592,"Illumina HiSeq 2500 (Molineria latifolia)","high-throughput sequencing","Molineria latifolia",0,1,1,"GEO","May 28, 2020"
GPL28593,"Illumina HiSeq 2500 (Molineria capitulata)","high-throughput sequencing","Molineria capitulata",0,1,1,"GEO","May 28, 2020"
GPL28594,"BGISEQ-500 (Verticillium dahliae)","high-throughput sequencing","Verticillium dahliae",0,6,1,"GEO","May 28, 2020"
GPL28580,"Illumina NextSeq 500 (Porphyromonas gingivalis)","high-throughput sequencing","Porphyromonas gingivalis",0,30,2,"GEO","May 27, 2020"
GPL28582,"Illumina HiSeq 2000 (Candida dubliniensis; Mus musculus)","high-throughput sequencing","Candida dubliniensis;Mus musculus",0,2,1,"GEO","May 27, 2020"
GPL28583,"Illumina HiSeq 2000 (Clavispora lusitaniae; Mus musculus)","high-throughput sequencing","Clavispora lusitaniae;Mus musculus",0,2,1,"GEO","May 27, 2020"
GPL28584,"Illumina HiSeq 2000 (Candida parapsilosis; Mus musculus)","high-throughput sequencing","Candida parapsilosis;Mus musculus",0,2,1,"GEO","May 27, 2020"
GPL28585,"Illumina HiSeq 2000 (Candida tropicalis; Mus musculus)","high-throughput sequencing","Candida tropicalis;Mus musculus",0,2,1,"GEO","May 27, 2020"
GPL28586,"Illumina HiSeq 2000 (Lodderomyces elongisporus; Mus musculus)","high-throughput sequencing","Lodderomyces elongisporus;Mus musculus",0,2,1,"GEO","May 27, 2020"
GPL28587,"Illumina HiSeq 2000 (Lodderomyces elongisporus)","high-throughput sequencing","Lodderomyces elongisporus",0,2,1,"GEO","May 27, 2020"
GPL28588,"Illumina NextSeq 500 (Severe acute respiratory syndrome coronavirus 2)","high-throughput sequencing","Severe acute respiratory syndrome coronavirus 2",0,23,5,"GEO","May 27, 2020"
GPL27150,"Applied Biosystems Taqman Low Density Array Human microRNA","RT-PCR","Homo sapiens",384,28,2,"Wilhelm Bertrams","May 26, 2020"
GPL28576,"OE Biotech Human ceRNA Microarray, Design ID:086188","in situ oligonucleotide","Homo sapiens",175143,20,3,"Huayu Zhu","May 26, 2020"
GPL28578,"Illumina Genome Analyzer IIx (Bacillus anthracis str. Vollum)","high-throughput sequencing","Bacillus anthracis str. Vollum",0,14,1,"GEO","May 26, 2020"
GPL25042,"Nanostring nCounter v2 Human microRNA expression assay [NS_H_MIR_V2.1]","other","Homo sapiens",810,24,1,"Jen-Tsan Chi","May 25, 2020"
GPL28538,"NanoString Human nCounter MAPK-PI3K Pathway Panel","other","Homo sapiens",204,10,2,"Douglas Marks","May 25, 2020"
GPL28575,"Illumina NovaSeq 6000 (Homo sapiens; Staphylococcus aureus)","high-throughput sequencing","Homo sapiens;Staphylococcus aureus",0,6,1,"GEO","May 25, 2020"
GPL28574,"Illumina HiSeq 1500 (Acipenser baerii)","high-throughput sequencing","Acipenser baerii",0,14,1,"GEO","May 23, 2020"
GPL28570,"NanoString nCounter custom profiling panel by Dwu","other","Mus musculus",96,24,1,"Dan Wu","May 22, 2020"
GPL28565,"Illumina HiSeq 4000 (Saccharopolyspora erythraea)","high-throughput sequencing","Saccharopolyspora erythraea",0,4,1,"GEO","May 21, 2020"
GPL28567,"Illumina HiSeq 2500 (Bdellovibrio bacteriovorus)","high-throughput sequencing","Bdellovibrio bacteriovorus",0,12,1,"GEO","May 21, 2020"
GPL28568,"Illumina HiSeq 2500 (Laetiporus sulphureus)","high-throughput sequencing","Laetiporus sulphureus",0,6,1,"GEO","May 21, 2020"
GPL28569,"Illumina HiSeq 2500 (Etroplus suratensis)","high-throughput sequencing","Etroplus suratensis",0,2,1,"GEO","May 21, 2020"
GPL28571,"Illumina HiSeq 4000 (Porcine epidemic diarrhea virus)","high-throughput sequencing","Porcine epidemic diarrhea virus",0,20,1,"GEO","May 21, 2020"
GPL28572,"Illumina HiSeq 2500 (Gloeophyllum trabeum; Postia placenta)","high-throughput sequencing","Gloeophyllum trabeum;Postia placenta",0,2,1,"GEO","May 21, 2020"
GPL28573,"Illumina NextSeq 500 (Serratia marcescens)","high-throughput sequencing","Serratia marcescens",0,6,1,"GEO","May 21, 2020"
GPL28558,"Illumina HiSeq 2500 (Ambrosia trifida)","high-throughput sequencing","Ambrosia trifida",0,0,0,"GEO","May 20, 2020"
GPL28560,"Illumina HiSeq 2500 (Shewanella baltica)","high-throughput sequencing","Shewanella baltica",0,5,1,"GEO","May 20, 2020"
GPL28561,"Illumina HiSeq 2500 (Francisella tularensis)","high-throughput sequencing","Francisella tularensis",0,3,1,"GEO","May 20, 2020"
GPL28562,"Illumina NovaSeq 6000 (Agrobacterium fabrum str. C58)","high-throughput sequencing","Agrobacterium fabrum str. C58",0,27,2,"GEO","May 20, 2020"
GPL28563,"Illumina NextSeq 500 (Salmonella enterica subsp. enterica serovar Cerro)","high-throughput sequencing","Salmonella enterica subsp. enterica serovar Cerro",0,3,1,"GEO","May 20, 2020"
GPL28564,"Illumina NextSeq 500 (Salmonella enterica subsp. enterica serovar Javiana)","high-throughput sequencing","Salmonella enterica subsp. enterica serovar Javiana",0,3,1,"GEO","May 20, 2020"
GPL27925,"Qiagen Human Custom RT² lncRNA qPCR Arrays Chemotherapy Resistance","RT-PCR","Homo sapiens",96,6,1,"Yanfeng Cheng","May 19, 2020"
GPL28553,"Human Signaling Pathways (SignArrays®) 384 system","RT-PCR","Homo sapiens",0,20,1,"Julie Delyon","May 19, 2020"
GPL28554,"nCounter Mouse miRNA V 1.5 panel","in situ oligonucleotide","Mus musculus",626,44,5,"Polina Vishnyakova","May 19, 2020"
GPL28556,"Illumina NovaSeq 6000 (Mycolicibacterium smegmatis)","high-throughput sequencing","Mycolicibacterium smegmatis",0,15,2,"GEO","May 19, 2020"
GPL28557,"Illumina NovaSeq 6000 (Daphnia magna)","high-throughput sequencing","Daphnia magna",0,44,4,"GEO","May 19, 2020"
GPL28546,"Illumina HiSeq 4000 (Synechococcus sp. WH 7803)","high-throughput sequencing","Synechococcus sp. WH 7803",0,2,1,"GEO","May 18, 2020"
GPL28547,"Illumina HiSeq 4000 (Synechococcus phage S-SBP1; Synechococcus sp. WH 7803)","high-throughput sequencing","Synechococcus phage S-SBP1;Synechococcus sp. WH 7803",0,5,1,"GEO","May 18, 2020"
GPL28548,"Illumina HiSeq 2500 (Pundamilia nyererei)","high-throughput sequencing","Pundamilia nyererei",0,9,2,"GEO","May 18, 2020"
GPL28549,"Illumina HiSeq 4000 (Beauveria bassiana)","high-throughput sequencing","Beauveria bassiana",0,12,1,"GEO","May 18, 2020"
GPL28550,"Illumina HiSeq 2500 (Prunus domestica x Prunus domestica subsp. insititia)","high-throughput sequencing","Prunus domestica x Prunus domestica subsp. insititia",0,6,1,"GEO","May 18, 2020"
GPL28543,"Illumina HiSeq 4000 (Brassica oleracea var. botrytis)","high-throughput sequencing","Brassica oleracea var. botrytis",0,12,1,"GEO","May 15, 2020"
GPL28545,"Illumina HiSeq 4000 (Planococcus kocurii)","high-throughput sequencing","Planococcus kocurii",0,2,1,"GEO","May 15, 2020"
GPL28541,"Illumina NextSeq 500 (Clostridium butyricum)","high-throughput sequencing","Clostridium butyricum",0,16,1,"GEO","May 14, 2020"
GPL27919,"Qiagen Mouse Synaptic Plasticity RT² Profiler PCR Array (PAMM-126Z)","RT-PCR","Mus musculus",96,27,1,"Melinda Anne Engevik","May 13, 2020"
GPL28519,"nCounter Mouse PanCancer Immune Profiling Panel","other","Mus musculus",758,11,1,"Maggie C Cam","May 13, 2020"
GPL28531,"Illumina HiSeq 2500 (Callitropsis nootkatensis)","high-throughput sequencing","Callitropsis nootkatensis",0,0,0,"GEO","May 13, 2020"
GPL28532,"Phalanx Human CytoOneArray v3.0","spotted oligonucleotide","Homo sapiens",33376,0,0,"Sandy Lin","May 13, 2020"
GPL28533,"Ion Torrent S5 (Macaca nemestrina)","high-throughput sequencing","Macaca nemestrina",0,8,1,"GEO","May 13, 2020"
GPL28534,"Illumina HiSeq 2500 (Crocodylus porosus)","high-throughput sequencing","Crocodylus porosus",0,60,1,"GEO","May 13, 2020"
GPL28535,"Illumina HiSeq 4000 (Lonchura striata domestica)","high-throughput sequencing","Lonchura striata domestica",0,232,3,"GEO","May 13, 2020"
GPL28536,"Illumina HiSeq 2500 (Parastagonospora nodorum)","high-throughput sequencing","Parastagonospora nodorum",0,8,1,"GEO","May 13, 2020"
GPL28537,"Illumina HiSeq 2500 (Parastagonospora nodorum; Triticum aestivum)","high-throughput sequencing","Parastagonospora nodorum;Triticum aestivum",0,8,1,"GEO","May 13, 2020"
GPL23618,"Oryzon Mouse Expression WGA eArray N12 2 x 105K Design ID 017498","in situ oligonucleotide","Mus musculus",28122,20,2,"Tamara Maes","May 12, 2020"
GPL28520,"Illumina HiSeq 3000 (Danaus plexippus)","high-throughput sequencing","Danaus plexippus",0,36,1,"GEO","May 12, 2020"
GPL28521,"Illumina HiSeq 3000 (Blumeria graminis f. sp. hordei; Hordeum vulgare)","high-throughput sequencing","Blumeria hordei;Hordeum vulgare",0,104,9,"GEO","May 12, 2020"
GPL28522,"Illumina HiSeq 3000 (Plantibacter sp. Leaf1)","high-throughput sequencing","Plantibacter sp. Leaf1",0,6,1,"GEO","May 12, 2020"
GPL28523,"Illumina HiSeq 3000 (Rhizobium sp. Leaf155)","high-throughput sequencing","Rhizobium sp. Leaf155",0,6,1,"GEO","May 12, 2020"
GPL28524,"Illumina HiSeq 3000 (Pedobacter sp. Leaf176)","high-throughput sequencing","Pedobacter sp. Leaf176",0,6,1,"GEO","May 12, 2020"
GPL28525,"Illumina HiSeq 3000 (Chryseobacterium sp. Leaf404)","high-throughput sequencing","Chryseobacterium sp. Leaf404",0,6,1,"GEO","May 12, 2020"
GPL28526,"Illumina HiSeq 3000 (Exiguobacterium sp. Leaf187)","high-throughput sequencing","Exiguobacterium sp. Leaf187",0,6,1,"GEO","May 12, 2020"
GPL28527,"Illumina HiSeq 3000 (Acinetobacter sp. Leaf130)","high-throughput sequencing","Acinetobacter sp. Leaf130",0,6,1,"GEO","May 12, 2020"
GPL28528,"Illumina HiSeq 3000 (Burkholderia sp. Leaf177)","high-throughput sequencing","Burkholderia sp. Leaf177",0,6,1,"GEO","May 12, 2020"
GPL28529,"Illumina HiSeq 3000 (Flavobacterium sp. Root935)","high-throughput sequencing","Flavobacterium sp. Root935",0,6,1,"GEO","May 12, 2020"
GPL28530,"Illumina HiSeq 3000 (Arthrobacter sp. Soil763)","high-throughput sequencing","Arthrobacter sp. Soil763",0,6,1,"GEO","May 12, 2020"
GPL28253,"Agilent-079303 Mouse Array [ProbeName version]","in situ oligonucleotide","Mus musculus",60341,28,2,"Annette Schürmann","May 11, 2020"
GPL28511,"Illumina HiSeq 4000 (Escherichia coli O157:H7)","high-throughput sequencing","Escherichia coli O157:H7",0,4,1,"GEO","May 11, 2020"
GPL28512,"Illumina HiSeq 4000 (Salmonella enterica)","high-throughput sequencing","Salmonella enterica",0,0,0,"GEO","May 11, 2020"
GPL28513,"NextSeq 550 (unidentified plasmid)","high-throughput sequencing","unidentified plasmid",0,0,0,"GEO","May 11, 2020"
GPL28514,"Illumina MiniSeq (Trypanosoma brucei brucei)","high-throughput sequencing","Trypanosoma brucei brucei",0,2,1,"GEO","May 11, 2020"
GPL28515,"Illumina NovaSeq 6000 (Dugesia japonica; Schmidtea mediterranea)","high-throughput sequencing","Dugesia japonica;Schmidtea mediterranea",0,3,1,"GEO","May 11, 2020"
GPL28517,"Illumina HiSeq 4000 (Trypanosoma brucei brucei)","high-throughput sequencing","Trypanosoma brucei brucei",0,38,1,"GEO","May 11, 2020"
GPL28518,"Illumina NovaSeq 6000 (Anguilla anguilla)","high-throughput sequencing","Anguilla anguilla",0,11,2,"GEO","May 11, 2020"
GPL26663,"Agilent Custom Calotropis Gene Expression 8x60K Array (AMADID: 085482)","in situ oligonucleotide","Calotropis procera",59412,8,1,"Genotypic technology","May 10, 2020"
GPL28509,"SOMAscan human proteomic assay","spotted peptide or protein","Homo sapiens",1129,210,1,"Adi Tarca","May 09, 2020"
GPL28496,"RayBio G-Series Human T-Helper Cell 1/2/17 Antibody Array 1","antibody","Homo sapiens",34,29,1,"Patricia Silveyra","May 08, 2020"
GPL28497,"Antigen Discovery Inc. Chlamydia trachomatis Protein Array","spotted peptide or protein","Chlamydia trachomatis",894,72,1,"Arlo Zan Randall","May 08, 2020"
GPL28500,"Illumina HiSeq 2500 (Notolabrus celidotus)","high-throughput sequencing","Notolabrus celidotus",0,95,1,"GEO","May 08, 2020"
GPL28503,"Illumina HiSeq 2000 (Leptosphaeria maculans 'brassicae' group)","high-throughput sequencing","Leptosphaeria maculans 'brassicae' group",0,9,2,"GEO","May 08, 2020"
GPL28504,"Illumina HiSeq 2000 (Leptosphaeria maculans 'lepidii' group)","high-throughput sequencing","Leptosphaeria maculans 'lepidii' group",0,9,2,"GEO","May 08, 2020"
GPL28505,"Illumina HiSeq 4000 (Leptosphaeria maculans 'brassicae' group)","high-throughput sequencing","Leptosphaeria maculans 'brassicae' group",0,3,2,"GEO","May 08, 2020"
GPL28506,"Illumina HiSeq 4000 (Leptosphaeria maculans 'lepidii' group)","high-throughput sequencing","Leptosphaeria maculans 'lepidii' group",0,3,2,"GEO","May 08, 2020"
GPL28508,"Illumina HiSeq 2000 (Clostridium tetani)","high-throughput sequencing","Clostridium tetani",0,4,1,"GEO","May 08, 2020"
GPL28493,"Illumina NextSeq 500 (Danio rerio; Oryzias latipes)","high-throughput sequencing","Danio rerio;Oryzias latipes",0,3,1,"GEO","May 07, 2020"
GPL28494,"Illumina NextSeq 500 (Mycobacterium tuberculosis variant bovis BCG)","high-throughput sequencing","Mycobacterium tuberculosis variant bovis BCG",0,6,1,"GEO","May 07, 2020"
GPL28499,"Illumina NovaSeq 6000 (Microtus ochrogaster)","high-throughput sequencing","Microtus ochrogaster",0,0,0,"GEO","May 07, 2020"
GPL28486,"Illumina HiSeq 2500 (Mycobacterium marinum M)","high-throughput sequencing","Mycobacterium marinum M",0,4,1,"GEO","May 06, 2020"
